Size 979,2
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.172241776084889540e-06,-1.561906792304462751e-05
-1.543401572318315724e-06,-1.544801095586580085e-05
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.121117867579398954e-04
0.000000000000000000e+00,-1.132976203079942026e-04
-1.235589774354706735e-06,-1.068113500593483207e-04
-1.906170326028546147e-05,-7.711223392187740902e-05
0.000000000000000000e+00,0.000000000000000000e+00
-1.713608936666210268e-06,-8.421768216047269832e-06
-6.020951284577731664e-07,-1.094978509776083486e-05
-3.237405982702154327e-06,-1.368963275223461329e-05
-3.302191186023453832e-06,-1.685833697542135908e-05
-1.219904288076146623e-06,-1.318997352393417963e-05
-1.865452282039660926e-06,-1.595134316533395867e-05
9.555638932903645901e-07,-2.075444739030696563e-05
-1.371371736487431967e-06,-2.331772255949523195e-05
-2.124382961834344674e-06,-7.017147537498080868e-06
-2.101076836936779399e-06,-1.497353031012201332e-05
-1.486071226651162156e-06,-1.592028671376449238e-05
4.377937055715627958e-07,-5.221341778329483983e-05
2.184599541394737408e-06,-7.809378396546720928e-06
8.609820621168597966e-06,-5.609419244945044103e-05
-3.903104011423800436e-06,-9.639331701532086497e-06
8.089391002538042288e-06,-3.737400544260267241e-05
-1.091699594040628182e-05,-3.737423381823306369e-05
-3.739198848780655821e-06,-6.661799042111853433e-05
1.037766746542291360e-06,-1.282003284371584945e-05
1.095643001662143533e-05,-6.795688236945370529e-05
-1.328453122415778255e-06,-1.029254754435089794e-04
-3.420980645926367253e-06,-6.883080967377045681e-05
-1.716940013041875248e-05,-9.337361722853359874e-05
1.072692971390888525e-05,-7.621339788114752745e-05
8.263965949351210385e-06,-3.948074538730577386e-05
1.686179508969527084e-06,-5.561740650563898455e-05
-1.074246431247993161e-05,-4.484495864389077043e-05
7.735263399146076102e-06,-6.277492151170784842e-05
-5.018518546901340082e-06,-1.093768207007013251e-05
-7.976504709616467852e-06,-1.869129280762518310e-05
-1.032488566411767544e-05,-2.811002438601388579e-05
-1.182263216652606601e-05,-3.873660160650091363e-05
-1.250513639310091308e-05,-4.988286820542729797e-05
-1.247757864358499516e-05,-6.061753172215375335e-05
-1.236451138689413852e-05,-7.072295371541791021e-05
-1.251198026065107419e-05,-8.069671587536068728e-05
-1.254072242269509924e-05,-9.103266463316373651e-05
-1.163467298158980333e-05,-1.015208231960994522e-04
-9.868103664518070091e-06,-1.107792373053200521e-04
-7.413092084187140804e-06,-1.181514139205532292e-04
-4.395064602460817039e-06,-1.230953555509923072e-04
-9.485625950543141432e-07,-1.252197204736438881e-04
2.774811067728458190e-06,-1.242349182258368134e-04
6.642723373145438019e-06,-1.199609633480993275e-04
1.052469122792443127e-05,-1.123434877082808432e-04
1.431043154849307219e-05,-1.014070150192239423e-04
1.783925681507150078e-05,-8.703336077754415638e-05
2.065811236188174594e-05,-6.910047931680876328e-05
2.128649175739408874e-05,-4.840415584869640821e-05
1.815121423243174108e-05,-2.748010917308217304e-05
1.058693960833779242e-05,-1.065603404997641159e-05
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-4.263093634777974655e-06,-8.605847291242131532e-06
-6.712567502779551492e-06,-1.561443820329779195e-05
-8.436724665064100964e-06,-2.398804792235568068e-05
-9.323698997451104176e-06,-3.310403014103007998e-05
-9.451976718288150362e-06,-4.231058403612131751e-05
-8.943212697373581325e-06,-5.086996000942647017e-05
-8.195435792216922331e-06,-5.851162866040363070e-05
-7.384544891030661411e-06,-6.532788196551141287e-05
-6.360140040302057746e-06,-7.137060083086568091e-05
-4.842371644765559870e-06,-7.637264737480677654e-05
-2.973355056784810969e-06,-7.968139606671124583e-05
-9.065962314564405564e-07,-8.108562564617039685e-05
1.231294581694669406e-06,-8.045229119332063098e-05
3.302996301662806245e-06,-7.779887363699402225e-05
5.160681451215457377e-06,-7.324077446961880394e-05
6.666528132179011539e-06,-6.700643091772342163e-05
7.675665197607337774e-06,-5.945451375872520236e-05
8.018849783394663199e-06,-5.130520965470972822e-05
7.980788999084814580e-06,-4.302323136216134713e-05
7.798693985831382390e-06,-3.465836399721327677e-05
7.282341942012373911e-06,-2.612452897689166015e-05
5.930414959473156581e-06,-1.774334557627642260e-05
3.735100643281819652e-06,-1.024407919492017214e-05
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-2.196197819542141812e-06,-2.239424020542620737e-06
-3.257453911923154887e-06,-5.219537300581187373e-06
-3.599738596633756253e-06,-8.545679177196513696e-06
-3.363225356527138583e-06,-1.160881456447609819e-05
-2.681647822544012332e-06,-1.398924371358285809e-05
-1.693108724946924630e-06,-1.532999880354049403e-05
-6.315397851443564537e-07,-1.548979552621676376e-05
3.713913532582329529e-07,-1.449149088543116089e-05
1.122842840039968143e-06,-1.244526831266922243e-05
1.403920960853245328e-06,-9.641323876227448803e-06
1.199247233620247727e-06,-6.379617705455924841e-06
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.350848876479823528e-07,-1.492928755562794216e-05
1.413246031194685528e-06,-1.327920486243061791e-05
2.273638499113049812e-06,-1.081986673694567077e-05
2.691534955303660295e-06,-7.837721729195843215e-06
2.575752984699778484e-06,-4.735751323749410884e-06
1.792701337370680767e-06,-2.002510367596948915e-06
-1.621001838907132178e-06,-1.570456025946638428e-05
-1.970154966347476325e-06,-1.584461500287771151e-05
-2.209896530478282786e-06,-1.587960988005458854e-05
-2.292801196805135721e-06,-1.580657985096289685e-05
-2.158947979919271590e-06,-1.567627692020712949e-05
-2.062389140282752658e-06,-1.376337772316517480e-05
-2.504641679507085395e-06,-1.106578358767120825e-05
-2.650599241172171918e-06,-7.024390058096281568e-06
-2.002233487195949743e-06,-2.733215971997203798e-06
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.948160790764958952e-06,-1.117370325584319613e-04
3.753624906360252721e-06,-1.108191251322994305e-04
5.394868454067600777e-06,-1.094233747646842505e-04
6.812909858293140738e-06,-1.077063858425605675e-04
8.061838635854404791e-06,-1.058369545161163015e-04
9.229791656389049363e-06,-1.038653654082236132e-04
1.048748783807300926e-05,-1.018638142910146323e-04
1.184381873421031446e-05,-9.967318999041256862e-05
1.330917438867247072e-05,-9.718194588343553170e-05
1.484645032295910479e-05,-9.431109173926650500e-05
1.638250104411798940e-05,-9.101736744067916033e-05
1.783570437217417830e-05,-8.731605754433672954e-05
1.912048153449579662e-05,-8.326714448685955719e-05
2.027174507545134442e-05,-7.891289719515915551e-05
2.119158811361680777e-05,-7.437290079674470356e-05
2.190892919787420018e-05,-6.966662797075764914e-05
